sale_id,ganancia_total,n_productos,categoria_principal,n_categorias,precio_promedio,genero_principal,marca_principal,catalog_price_prom,desc_promedio,desc_maximo,hubo_descuento,tramo_descuento,channel,country,en_campana,campana_activa,age_range,mes,dia_semana,es_fin_semana,sale_date,costo_promedio,margen_pct
592,69.44,3,Pants,2,44.97666666666667,Female,Tiva,44.97666666666667,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,46-55,5,5,1,2025-05-17,21.83,0.5146
593,145.13,3,Shoes,2,44.946666666666665,Female,Tiva,44.946666666666665,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Early Summer Deals,36-45,6,0,0,2025-06-16,25.116666666666664,0.4412
594,177.62,3,Shoes,3,48.38333333333333,Female,Tiva,48.38333333333333,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,16-25,5,4,0,2025-05-30,27.39,0.4339
597,326.2,3,Shoes,2,56.82333333333333,Female,Tiva,56.82333333333333,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,46-55,4,4,0,2025-04-18,32.72666666666667,0.4241
601,291.22,3,Dresses,3,62.99,Female,Tiva,62.99,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,46-55,5,5,1,2025-05-31,29.12,0.5377
602,232.89999999999998,3,Pants,2,46.73333333333333,Female,Tiva,46.73333333333333,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,16-25,4,0,0,2025-04-28,22.91,0.5098
603,153.1,3,Shoes,3,49.21,Female,Tiva,49.21,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,46-55,5,5,1,2025-05-31,27.45,0.4422
604,254.82,3,Dresses,2,51.69333333333333,Female,Tiva,51.69333333333333,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,26-35,5,0,0,2025-05-26,25.963333333333335,0.4977
605,164.91,3,Shoes,3,52.00666666666667,Female,Tiva,52.00666666666667,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,June Price Drop,16-25,6,2,0,2025-06-04,31.02,0.4035
607,216.84,3,Dresses,3,47.97,Female,Tiva,47.97,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,56-65,4,2,0,2025-04-30,23.67,0.5066
609,165.74,3,Sleepwear,3,46.19333333333333,Female,Tiva,46.19333333333333,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,16-25,5,3,0,2025-05-22,23.80666666666667,0.4846
610,182.57999999999998,3,Shoes,1,44.60333333333333,Female,Tiva,44.60333333333333,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,16-25,5,4,0,2025-05-30,26.153333333333332,0.4136
612,294.72,3,Pants,3,51.47666666666667,Female,Tiva,51.47666666666667,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,46-55,5,6,1,2025-05-25,25.16,0.5112
613,279.8,3,Pants,3,54.586666666666666,Female,Tiva,54.586666666666666,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,26-35,6,6,1,2025-06-15,26.599999999999998,0.5127
614,219.64999999999998,3,T-Shirts,3,45.29,Female,Tiva,45.29,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,36-45,5,3,0,2025-05-29,24.233333333333334,0.4649
615,44.769999999999996,3,Dresses,2,26.213333333333335,Female,Tiva,37.446666666666665,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,56-65,5,4,0,2025-05-16,21.463333333333335,0.1812
616,115.87,3,Dresses,3,47.73,Female,Tiva,47.73,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,46-55,4,2,0,2025-04-23,26.173333333333332,0.4516
617,288.88,3,Shoes,2,61.25333333333333,Female,Tiva,61.25333333333333,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mid-Season Clearance,56-65,5,6,1,2025-05-18,28.546666666666667,0.534
618,102.61,3,Pants,2,38.38,Female,Tiva,38.38,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,36-45,4,5,1,2025-04-19,19.853333333333335,0.4827
619,46.86,3,T-Shirts,3,37.79,Female,Tiva,53.98666666666667,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,26-35,5,3,0,2025-05-15,29.24,0.2263
620,198.53,3,T-Shirts,3,59.96666666666667,Female,Tiva,59.96666666666667,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,16-25,5,1,0,2025-05-20,33.13666666666666,0.4474
621,48.85,3,Sleepwear,1,31.173333333333332,Female,Tiva,44.53,0.3,0.3,1,alto,App Mobile,Netherlands,1,Mid-Season Clearance,46-55,5,3,0,2025-05-15,26.409999999999997,0.1528
622,94.87,3,Shoes,3,45.120000000000005,Female,Tiva,45.120000000000005,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,56-65,4,5,1,2025-04-26,24.900000000000002,0.4481
623,125.58,3,T-Shirts,2,48.39333333333334,Female,Tiva,48.39333333333334,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Easter Promotion,56-65,4,0,0,2025-04-14,28.80333333333333,0.4048
624,96.16,3,Sleepwear,2,34.660000000000004,Female,Tiva,49.51666666666667,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,16-25,5,1,0,2025-05-13,25.950000000000003,0.2513
626,69.31,3,T-Shirts,3,49.096666666666664,Female,Tiva,49.096666666666664,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,36-45,4,3,0,2025-04-24,25.993333333333336,0.4706
627,196.18,3,Dresses,2,53.76,Female,Tiva,53.76,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,56-65,5,4,0,2025-05-23,28.683333333333334,0.4665
629,182.68,3,Shoes,2,47.699999999999996,Female,Tiva,47.699999999999996,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,46-55,5,0,0,2025-05-26,26.22666666666667,0.4502
630,240.12,3,Pants,2,38.85,Female,Tiva,38.85,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,46-55,5,3,0,2025-05-29,18.84,0.5151
632,78.66,3,Shoes,3,33.45333333333333,Female,Tiva,47.79,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,46-55,5,4,0,2025-05-16,22.156666666666666,0.3377
635,130.56,3,Shoes,2,54.56999999999999,Female,Tiva,54.56999999999999,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,56-65,4,2,0,2025-04-16,31.48,0.4231
637,128.64000000000001,3,Sleepwear,3,49.830000000000005,Female,Tiva,49.830000000000005,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,46-55,4,4,0,2025-04-18,28.39,0.4303
639,265.47,3,Shoes,2,48.48666666666667,Female,Tiva,48.48666666666667,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,56-65,4,1,0,2025-04-22,22.623333333333335,0.5334
640,224.89,3,T-Shirts,3,51.083333333333336,Female,Tiva,51.083333333333336,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,16-25,4,4,0,2025-04-18,29.99333333333333,0.4129
642,224.8,3,Pants,2,39.62,Female,Tiva,39.62,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,16-25,5,0,0,2025-05-19,22.58666666666667,0.4299
643,237.62,3,Shoes,3,54.24333333333334,Female,Tiva,54.24333333333334,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,36-45,4,3,0,2025-04-24,27.636666666666667,0.4905
644,121.32,3,Dresses,1,58.406666666666666,Female,Tiva,58.406666666666666,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Spring Flash Sale,16-25,4,4,0,2025-04-04,28.646666666666665,0.5095
645,236.51999999999998,3,T-Shirts,2,56.24666666666667,Female,Tiva,56.24666666666667,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,Easter Promotion,56-65,4,0,0,2025-04-14,35.166666666666664,0.3748
646,72.62,3,T-Shirts,2,50.580000000000005,Female,Tiva,50.580000000000005,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,36-45,5,2,0,2025-05-14,26.373333333333335,0.4786
647,179.82000000000002,3,Pants,3,40.81333333333333,Female,Tiva,40.81333333333333,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,46-55,4,2,0,2025-04-30,20.153333333333332,0.5062
651,175.49,3,Sleepwear,2,47.153333333333336,Female,Tiva,47.153333333333336,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,26-35,4,2,0,2025-04-16,30.536666666666665,0.3524
653,321.56,3,Pants,2,57.580000000000005,Female,Tiva,57.580000000000005,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,36-45,5,2,0,2025-05-21,27.873333333333335,0.5159
654,138.89,3,Sleepwear,2,61.78,Female,Tiva,61.78,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Spring Flash Sale,36-45,4,5,1,2025-04-05,34.49666666666666,0.4416
655,259.86,3,Shoes,2,39.199999999999996,Female,Tiva,39.199999999999996,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,26-35,4,3,0,2025-04-24,19.05666666666667,0.5139
658,163.05,3,Dresses,2,64.83,Female,Tiva,64.83,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Early Summer Deals,46-55,6,0,0,2025-06-16,36.49666666666667,0.437
659,255.89000000000001,3,Pants,3,51.47,Female,Tiva,51.47,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,56-65,4,3,0,2025-04-17,30.596666666666664,0.4055
660,148.56,3,Dresses,2,45.92333333333334,Female,Tiva,45.92333333333334,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,46-55,6,5,1,2025-06-14,28.48,0.3798
663,168.62,3,Shoes,2,45.15,Female,Tiva,45.15,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,June Price Drop,16-25,6,2,0,2025-06-04,28.02333333333333,0.3793
664,125.3,2,T-Shirts,2,49.25,Female,Tiva,49.25,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Early Summer Deals,56-65,6,5,1,2025-06-14,31.32,0.3641
665,197.38,2,Pants,2,49.24,Female,Tiva,49.24,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Easter Promotion,16-25,4,6,1,2025-04-13,27.555,0.4404
666,114.49,2,T-Shirts,2,49.47,Female,Tiva,49.47,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,16-25,5,5,1,2025-05-24,25.825000000000003,0.478
667,111.07,2,Pants,2,57.755,Female,Tiva,57.755,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Easter Promotion,16-25,4,1,0,2025-04-15,34.535,0.402
668,148.36,2,Shoes,2,40.2,Female,Tiva,40.2,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,46-55,4,6,1,2025-04-20,21.655,0.4613
670,76.23,2,T-Shirts,1,60.795,Female,Tiva,60.795,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,TIVA Week,56-65,5,1,0,2025-05-27,34.315,0.4356
672,142.24,2,Shoes,2,48.269999999999996,Female,Tiva,48.269999999999996,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,16-25,4,4,0,2025-04-25,26.979999999999997,0.4411
675,55.29,2,Shoes,2,51.305,Female,Tiva,51.305,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,26-35,5,4,0,2025-05-23,23.66,0.5388
676,319.1,2,T-Shirts,1,58.39,Female,Tiva,58.39,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,36-45,5,1,0,2025-05-20,26.479999999999997,0.5465
677,41.86,2,T-Shirts,2,37.995000000000005,Female,Tiva,37.995000000000005,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,46-55,6,5,1,2025-06-14,23.11,0.3918
678,238.75,2,Dresses,2,62.65,Female,Tiva,62.65,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mother's Day Campaign,46-55,5,6,1,2025-05-04,35.36,0.4356
686,85.8,2,Shoes,2,51.825,Female,Tiva,51.825,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,36-45,5,4,0,2025-05-30,30.375,0.4139
689,137.41,2,Dresses,2,44.245000000000005,Female,Tiva,44.245000000000005,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Easter Promotion,46-55,4,1,0,2025-04-15,29.07,0.343
691,245.32999999999998,2,Shoes,1,52.504999999999995,Female,Tiva,52.504999999999995,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Early Summer Deals,56-65,6,1,0,2025-06-17,25.085,0.5222
694,65.17,2,T-Shirts,2,47.525,Female,Tiva,47.525,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,June Price Drop,26-35,6,3,0,2025-06-05,30.89,0.35
695,189.89,2,Sleepwear,2,47.629999999999995,Female,Tiva,47.629999999999995,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,46-55,4,3,0,2025-04-24,26.990000000000002,0.4333
698,99.46000000000001,2,Sleepwear,2,41.129999999999995,Female,Tiva,41.129999999999995,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,36-45,5,4,0,2025-05-16,23.985,0.4168
700,98.16000000000001,2,T-Shirts,2,46.745000000000005,Female,Tiva,46.745000000000005,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,46-55,5,0,0,2025-05-26,28.47,0.391
701,169.93,2,T-Shirts,2,47.855,Female,Tiva,47.855,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,Early Summer Deals,16-25,6,4,0,2025-06-13,24.52,0.4876
702,177.4,2,Pants,2,49.370000000000005,Female,Tiva,49.370000000000005,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,26-35,5,3,0,2025-05-29,23.345,0.5271
703,241.31,2,Pants,2,58.68,Female,Tiva,58.68,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mother's Day Campaign,56-65,5,0,0,2025-05-05,28.785,0.5095
704,123.25,2,Sleepwear,2,46.685,Female,Tiva,46.685,0.0,0.0,0,sin_descuento,E-commerce,France,1,Mid-Season Clearance,36-45,5,6,1,2025-05-18,28.615000000000002,0.3871
705,95.22,2,Pants,2,43.989999999999995,Female,Tiva,43.989999999999995,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,26-35,4,4,0,2025-04-18,22.490000000000002,0.4887
706,50.1,2,Pants,2,39.480000000000004,Female,Tiva,39.480000000000004,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Mother's Day Campaign,46-55,5,0,0,2025-05-05,21.715,0.45
707,35.18,2,Shoes,2,44.730000000000004,Female,Tiva,44.730000000000004,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,36-45,5,4,0,2025-05-23,27.14,0.3932
708,114.29,2,Pants,2,56.885,Female,Tiva,56.885,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,26-35,4,2,0,2025-04-16,27.5,0.5166
709,130.24,2,Pants,2,54.53,Female,Tiva,54.53,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,26-35,4,0,0,2025-04-28,31.784999999999997,0.4171
710,254.48,2,T-Shirts,2,62.915,Female,Tiva,62.915,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,Early Summer Deals,26-35,6,1,0,2025-06-17,26.175,0.584
711,119.02,2,Dresses,2,56.64,Female,Tiva,56.64,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,TIVA Week,56-65,5,5,1,2025-05-24,26.884999999999998,0.5253
713,234.2,2,Dresses,2,68.575,Female,Tiva,68.575,0.0,0.0,0,sin_descuento,App Mobile,France,1,Mother's Day Campaign,26-35,5,1,0,2025-05-06,39.3,0.4269
714,65.88,2,Sleepwear,2,45.275,Female,Tiva,45.275,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,26-35,4,4,0,2025-04-18,28.805,0.3638
715,183.48000000000002,2,Shoes,2,65.695,Female,Tiva,65.695,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Early Summer Deals,56-65,6,6,1,2025-06-15,42.195,0.3577
716,178.8,2,Sleepwear,2,48.365,Female,Tiva,48.365,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,16-25,4,5,1,2025-04-19,30.485,0.3697
718,56.57,2,T-Shirts,1,36.47,Female,Tiva,52.099999999999994,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,16-25,5,5,1,2025-05-17,25.035,0.3135
719,201.24,2,Pants,2,52.475,Female,Tiva,52.475,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,36-45,4,1,0,2025-04-22,26.765,0.4899
722,137.89,2,T-Shirts,2,43.665000000000006,Female,Tiva,43.665000000000006,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Mother's Day Campaign,56-65,5,6,1,2025-05-04,18.46,0.5772
724,95.22,2,Sleepwear,2,25.5,Female,Tiva,25.5,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,46-55,5,4,0,2025-05-30,11.75,0.5392
725,184.32000000000002,2,T-Shirts,2,50.230000000000004,Female,Tiva,50.230000000000004,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Early Summer Deals,46-55,6,6,1,2025-06-15,26.47,0.473
727,179.1,2,Dresses,1,33.045,Female,Tiva,33.045,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,26-35,4,1,0,2025-04-22,15.135,0.542
728,81.22,2,Sleepwear,2,37.535,Female,Tiva,53.620000000000005,0.3,0.3,1,alto,App Mobile,Netherlands,1,Mid-Season Clearance,46-55,5,6,1,2025-05-18,27.225,0.2747
729,120.79,2,Shoes,2,52.769999999999996,Female,Tiva,52.769999999999996,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,26-35,4,6,1,2025-04-27,33.235,0.3702
730,76.44,2,Sleepwear,1,47.83,Female,Tiva,47.83,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,46-55,5,0,0,2025-05-19,28.72,0.3995
736,230.34,2,T-Shirts,2,65.01,Female,Tiva,65.01,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Easter Promotion,26-35,4,0,0,2025-04-14,39.49,0.3926
737,175.45,2,Shoes,1,45.75,Female,Tiva,45.75,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,1,0,2025-04-22,25.81,0.4358
739,165.46,2,Dresses,2,50.605,Female,Tiva,50.605,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,Mother's Day Campaign,56-65,5,0,0,2025-05-05,28.785,0.4312
740,184.03,2,Sleepwear,2,45.235,Female,Tiva,45.235,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,26-35,4,1,0,2025-04-29,25.295,0.4408
742,99.24000000000001,2,Sleepwear,1,32.91,Female,Tiva,32.91,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,26-35,4,6,1,2025-04-20,18.4,0.4409
744,110.27000000000001,2,Pants,2,44.555,Female,Tiva,44.555,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,June Price Drop,26-35,6,4,0,2025-06-06,21.475,0.518
745,52.3,2,Dresses,2,39.83,Female,Tiva,39.83,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,16-25,4,0,0,2025-04-28,22.345,0.439
746,126.6,2,Pants,2,48.635000000000005,Female,Tiva,48.635000000000005,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mid-Season Clearance,16-25,5,4,0,2025-05-16,27.45,0.4356
747,121.53,2,T-Shirts,2,67.205,Female,Tiva,67.205,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,16-25,4,0,0,2025-04-21,38.96,0.4203
749,114.91000000000001,2,Pants,2,50.120000000000005,Female,Tiva,50.120000000000005,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,16-25,4,5,1,2025-04-26,26.564999999999998,0.47
750,73.04,2,Dresses,2,44.095,Female,Tiva,44.095,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,26-35,4,2,0,2025-04-16,29.564999999999998,0.3295
751,195.98,2,T-Shirts,2,53.83,Female,Tiva,53.83,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,26-35,6,0,0,2025-06-16,23.015,0.5725
753,146.44,2,Shoes,2,60.59,Female,Tiva,60.59,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Spring Flash Sale,56-65,4,5,1,2025-04-05,34.155,0.4363
755,112.74,2,Shoes,2,44.84,Female,Tiva,44.84,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,36-45,6,5,1,2025-06-14,27.275000000000002,0.3917
756,218.95999999999998,2,T-Shirts,2,60.22,Female,Tiva,60.22,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,36-45,6,4,0,2025-06-13,32.85,0.4545
757,110.78999999999999,2,Pants,2,36.945,Female,Tiva,36.945,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,5,1,2025-04-26,23.43,0.3658
760,118.91999999999999,2,Shoes,1,49.8,Female,Tiva,49.8,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Spring Flash Sale,26-35,4,4,0,2025-04-04,25.11,0.4958
761,119.5,2,Sleepwear,2,47.175,Female,Tiva,47.175,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,16-25,5,5,1,2025-05-31,27.985,0.4068
762,115.27,2,Dresses,1,42.75,Female,Tiva,42.75,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Early Summer Deals,56-65,6,4,0,2025-06-13,22.555,0.4724
763,132.1,2,Sleepwear,2,57.175,Female,Tiva,57.175,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,16-25,4,0,0,2025-04-21,29.42,0.4854
765,240.67000000000002,2,Sleepwear,2,60.405,Female,Tiva,60.405,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,6,1,2025-04-20,33.365,0.4476
766,208.68,2,Pants,2,55.455,Female,Tiva,55.455,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Early Summer Deals,26-35,6,0,0,2025-06-16,25.915,0.5327
767,191.42,2,Pants,2,60.69,Female,Tiva,60.69,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,26-35,4,5,1,2025-04-19,31.525000000000002,0.4806
768,94.9,2,Shoes,2,55.105000000000004,Female,Tiva,55.105000000000004,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,46-55,5,2,0,2025-05-28,31.38,0.4305
769,224.06,2,Dresses,2,54.89,Female,Tiva,54.89,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mother's Day Campaign,36-45,5,0,0,2025-05-05,29.08,0.4702
770,160.14999999999998,2,T-Shirts,2,43.06,Female,Tiva,43.06,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,46-55,4,0,0,2025-04-28,27.045,0.3719
772,112.85,2,Shoes,2,66.53,Female,Tiva,66.53,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,56-65,4,0,0,2025-04-28,44.185,0.3359
774,178.51,2,Dresses,2,49.05,Female,Tiva,49.05,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,TIVA Week,46-55,5,3,0,2025-05-22,22.865000000000002,0.5338
776,106.82,2,Shoes,2,54.629999999999995,Female,Tiva,54.629999999999995,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,26-35,5,6,1,2025-05-18,35.84,0.344
777,149.26,2,Shoes,1,50.995000000000005,Female,Tiva,50.995000000000005,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,56-65,5,2,0,2025-05-28,28.305,0.4449
778,37.79,2,Pants,2,48.09,Female,Tiva,48.09,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Easter Promotion,36-45,4,6,1,2025-04-13,29.195,0.3929
779,71.15,2,T-Shirts,2,52.905,Female,Tiva,52.905,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,26-35,4,3,0,2025-04-17,33.28,0.3709
780,99.72,2,Sleepwear,2,60.625,Female,Tiva,60.625,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Easter Promotion,16-25,4,6,1,2025-04-13,35.695,0.4112
781,100.12,2,Pants,2,58.105000000000004,Female,Tiva,58.105000000000004,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,56-65,4,2,0,2025-04-23,33.075,0.4308
782,137.85,2,Pants,2,66.74000000000001,Female,Tiva,66.74000000000001,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Easter Promotion,56-65,4,6,1,2025-04-13,43.765,0.3442
785,78.65,2,Sleepwear,1,28.02,Female,Tiva,28.02,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,46-55,5,5,1,2025-05-31,15.94,0.4311
787,128.52,2,Dresses,1,48.365,Female,Tiva,48.365,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,16-25,6,1,0,2025-06-17,24.805,0.4871
790,264.2,2,Dresses,1,70.44,Female,Tiva,70.44,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,26-35,4,5,1,2025-04-19,40.95,0.4187
794,102.15,2,Pants,2,38.480000000000004,Female,Tiva,38.480000000000004,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,56-65,5,5,1,2025-05-24,21.455,0.4424
795,142.07999999999998,2,Sleepwear,1,45.835,Female,Tiva,45.835,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,16-25,4,0,0,2025-04-21,22.155,0.5166
796,73.52000000000001,2,Sleepwear,2,46.635000000000005,Female,Tiva,46.635000000000005,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,Mother's Day Campaign,26-35,5,6,1,2025-05-04,28.255,0.3941
797,128.82999999999998,2,Shoes,2,54.695,Female,Tiva,54.695,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,26-35,5,2,0,2025-05-21,27.795,0.4918
798,181.73000000000002,2,Sleepwear,2,49.06,Female,Tiva,49.06,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Spring Flash Sale,46-55,4,4,0,2025-04-04,22.58,0.5397
799,141.48,2,Pants,2,44.56,Female,Tiva,44.56,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,56-65,4,2,0,2025-04-16,19.380000000000003,0.5651
800,203.82999999999998,2,Pants,2,79.075,Female,Tiva,79.075,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,36-45,5,5,1,2025-05-24,51.285,0.3514
801,161.45,2,Pants,2,57.865,Female,Tiva,57.865,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Spring Flash Sale,46-55,4,4,0,2025-04-04,38.03,0.3428
802,199.29,2,T-Shirts,2,65.715,Female,Tiva,65.715,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,16-25,4,2,0,2025-04-30,37.620000000000005,0.4275
808,54.68,2,Pants,2,34.620000000000005,Female,Tiva,34.620000000000005,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,26-35,4,6,1,2025-04-27,23.32,0.3264
